"concept_code_1";"concept_code_2";"vocabulary_id_1";"vocabulary_id_2";"relationship_id";"valid_start_date";"valid_end_date";"invalid_reason"
"38991511000001100";OMOP2787500;dm+d;RxNorm Extension;Maps to;2025-07-10;2099-12-31;
"39100611000001109";OMOP1005067;dm+d;RxNorm Extension;Maps to;2025-07-10;2099-12-31;
"39197811000001105";OMOP305586;dm+d;RxNorm Extension;Maps to;2025-07-10;2099-12-31;
"39230811000001103";OMOP420220;dm+d;RxNorm Extension;Maps to;2025-07-10;2099-12-31;
"39361111000001103";OMOP2787500;dm+d;RxNorm Extension;Maps to;2025-07-10;2099-12-31;
"39648611000001101";OMOP2546646;dm+d;RxNorm Extension;Maps to;2025-07-10;2099-12-31;
"39820311000001103";OMOP2546877;dm+d;RxNorm Extension;Maps to;2025-07-10;2099-12-31;
"39820511000001109";OMOP2546877;dm+d;RxNorm Extension;Maps to;2025-07-10;2099-12-31;
"39939211000001105";OMOP3136430;dm+d;RxNorm Extension;Maps to;2025-07-10;2099-12-31;
"40031911000001105";OMOP2547104;dm+d;RxNorm Extension;Maps to;2025-07-10;2099-12-31;
"40032411000001107";OMOP311393;dm+d;RxNorm Extension;Maps to;2025-07-10;2099-12-31;
"40033111000001108";OMOP420220;dm+d;RxNorm Extension;Maps to;2025-07-10;2099-12-31;
"40181311000001106";OMOP2784018;dm+d;RxNorm Extension;Maps to;2025-07-10;2099-12-31;
"4028411000001108";OMOP1005067;dm+d;RxNorm Extension;Maps to;2025-07-10;2099-12-31;
"4028911000001100";OMOP2781193;dm+d;RxNorm Extension;Maps to;2025-07-10;2099-12-31;
"4029511000001101";OMOP4740509;dm+d;RxNorm Extension;Maps to;2025-07-10;2099-12-31;
"40322311000001104";OMOP420220;dm+d;RxNorm Extension;Maps to;2025-07-10;2099-12-31;
"40322511000001105";OMOP305586;dm+d;RxNorm Extension;Maps to;2025-07-10;2099-12-31;
"40322711000001100";OMOP420220;dm+d;RxNorm Extension;Maps to;2025-07-10;2099-12-31;
"4034411000001101";OMOP1005067;dm+d;RxNorm Extension;Maps to;2025-07-10;2099-12-31;
"4035111000001105";OMOP4740636;dm+d;RxNorm Extension;Maps to;2025-07-10;2099-12-31;
"40841611000001104";OMOP2787500;dm+d;RxNorm Extension;Maps to;2025-07-10;2099-12-31;
"41093311000001109";OMOP2787500;dm+d;RxNorm Extension;Maps to;2025-07-10;2099-12-31;
"4122311000001109";OMOP4738203;dm+d;RxNorm Extension;Maps to;2025-07-10;2099-12-31;
"42079511000001106";"45";dm+d;CVX;Maps to;2025-07-10;2099-12-31;
"42414311000001104";OMOP2546174;dm+d;RxNorm Extension;Maps to;2025-07-10;2099-12-31;
"42720011000001108";OMOP4711980;dm+d;RxNorm Extension;Maps to;2025-07-10;2099-12-31;
"42750811000001101";OMOP2547104;dm+d;RxNorm Extension;Maps to;2025-07-10;2099-12-31;
"42827811000001101";"45";dm+d;CVX;Maps to;2025-07-10;2099-12-31;
"42886111000001100";OMOP2787500;dm+d;RxNorm Extension;Maps to;2025-07-10;2099-12-31;
"44735011000001107";OMOP2546877;dm+d;RxNorm Extension;Maps to;2025-07-10;2099-12-31;
"44753111000001106";OMOP2546877;dm+d;RxNorm Extension;Maps to;2025-07-10;2099-12-31;
"45151511000001104";OMOP4823784;dm+d;RxNorm Extension;Maps to;2025-07-10;2099-12-31;
"4956011000001106";OMOP2251849;dm+d;RxNorm Extension;Maps to;2025-07-10;2099-12-31;
"5004411000001104";OMOP5048556;dm+d;RxNorm Extension;Maps to;2023-05-24;2099-12-31;
"5004911000001107";OMOP5048556;dm+d;RxNorm Extension;Maps to;2023-05-24;2099-12-31;
"5268411000001101";OMOP2547104;dm+d;RxNorm Extension;Maps to;2025-07-10;2099-12-31;
